,Unnamed: 0,ID,TYPE,DECLARATION,PROJECT,FILE
1539,1539,1539,class,Prod,keras-master,numpy.py
1540,1540,1540,class,Quantile,keras-master,numpy.py
1541,1541,1541,class,Ravel,keras-master,numpy.py
1542,1542,1542,class,Real,keras-master,numpy.py
1543,1543,1543,class,Reciprocal,keras-master,numpy.py
1544,1544,1544,class,Repeat,keras-master,numpy.py
1545,1545,1545,class,Reshape,keras-master,numpy.py
1546,1546,1546,class,Roll,keras-master,numpy.py
1547,1547,1547,class,Round,keras-master,numpy.py
1548,1548,1548,class,Sign,keras-master,numpy.py
1549,1549,1549,class,Sin,keras-master,numpy.py
1550,1550,1550,class,Sinh,keras-master,numpy.py
1551,1551,1551,class,Size,keras-master,numpy.py
1552,1552,1552,class,Sort,keras-master,numpy.py
1553,1553,1553,class,Split,keras-master,numpy.py
1554,1554,1554,class,Stack,keras-master,numpy.py
1555,1555,1555,class,Std,keras-master,numpy.py
1556,1556,1556,class,Swapaxes,keras-master,numpy.py
1557,1557,1557,class,Take,keras-master,numpy.py
1558,1558,1558,class,TakeAlongAxis,keras-master,numpy.py
1559,1559,1559,class,Tan,keras-master,numpy.py
1560,1560,1560,class,Tanh,keras-master,numpy.py
1561,1561,1561,class,Tensordot,keras-master,numpy.py
1562,1562,1562,class,Tile,keras-master,numpy.py
1563,1563,1563,class,Trace,keras-master,numpy.py
1564,1564,1564,class,Tri,keras-master,numpy.py
1565,1565,1565,class,Tril,keras-master,numpy.py
1566,1566,1566,class,Triu,keras-master,numpy.py
1567,1567,1567,class,Vdot,keras-master,numpy.py
1568,1568,1568,class,Vstack,keras-master,numpy.py
1569,1569,1569,class,Where,keras-master,numpy.py
1570,1570,1570,class,Subtract,keras-master,numpy.py
1571,1571,1571,class,Multiply,keras-master,numpy.py
1572,1572,1572,class,Divide,keras-master,numpy.py
1573,1573,1573,class,DivideNoNan,keras-master,numpy.py
1574,1574,1574,class,TrueDivide,keras-master,numpy.py
1575,1575,1575,class,Power,keras-master,numpy.py
1576,1576,1576,class,Negative,keras-master,numpy.py
1577,1577,1577,class,Square,keras-master,numpy.py
1578,1578,1578,class,Sqrt,keras-master,numpy.py
1579,1579,1579,class,Squeeze,keras-master,numpy.py
1580,1580,1580,class,Transpose,keras-master,numpy.py
1581,1581,1581,class,Mean,keras-master,numpy.py
1582,1582,1582,class,Var,keras-master,numpy.py
1583,1583,1583,class,Sum,keras-master,numpy.py
1584,1584,1584,class,Zeros,keras-master,numpy.py
1585,1585,1585,class,Ones,keras-master,numpy.py
1586,1586,1586,class,Eye,keras-master,numpy.py
1587,1587,1587,class,FloorDivide,keras-master,numpy.py
1588,1588,1588,class,LogicalXor,keras-master,numpy.py
1589,1589,1589,class,Correlate,keras-master,numpy.py
1590,1590,1590,class,Function,keras-master,function.py
1591,1591,1591,class,NNOpsDynamicShapeTest,keras-master,nn_test.py
1592,1592,1592,class,SoftmaxLayer,keras-master,nn_test.py
1594,1594,1594,class,NNOpsStaticShapeTest,keras-master,nn_test.py
1595,1595,1595,class,NNOpsCorrectnessTest,keras-master,nn_test.py
1596,1596,1596,class,TestLogitRecovery,keras-master,nn_test.py
1597,1597,1597,class,NNOpsDtypeTest,keras-master,nn_test.py
1598,1598,1598,class,LinalgOpsDynamicShapeTest,keras-master,linalg_test.py
1599,1599,1599,class,LinalgOpsStaticShapeTest,keras-master,linalg_test.py
1600,1600,1600,class,LinalgOpsCorrectnessTest,keras-master,linalg_test.py
1601,1601,1601,class,QrOpTest,keras-master,linalg_test.py
1602,1602,1602,class,Scatter,keras-master,core.py
1603,1603,1603,class,ScatterUpdate,keras-master,core.py
1604,1604,1604,class,Slice,keras-master,core.py
1605,1605,1605,class,SliceUpdate,keras-master,core.py
1606,1606,1606,class,WhileLoop,keras-master,core.py
1607,1607,1607,class,StopGradient,keras-master,core.py
1608,1608,1608,class,ForiLoop,keras-master,core.py
1609,1609,1609,class,Unstack,keras-master,core.py
1610,1610,1610,class,Cast,keras-master,core.py
1611,1611,1611,class,Cond,keras-master,core.py
1612,1612,1612,class,SymbolicArguments,keras-master,symbolic_arguments.py
1613,1613,1613,class,MathOpsDynamicShapeTest,keras-master,math_test.py
1614,1614,1614,class,MathOpsStaticShapeTest,keras-master,math_test.py
1615,1615,1615,class,MathOpsCorrectnessTest,keras-master,math_test.py
1616,1616,1616,class,MathDtypeTest,keras-master,math_test.py
1617,1617,1617,class,ExtractSequencesOpTest,keras-master,math_test.py
1618,1618,1618,class,SegmentSumTest,keras-master,math_test.py
1619,1619,1619,class,SegmentMaxTest,keras-master,math_test.py
1620,1620,1620,class,TopKTest,keras-master,math_test.py
1621,1621,1621,class,InTopKTest,keras-master,math_test.py
1622,1622,1622,class,LogsumexpTest,keras-master,math_test.py
1623,1623,1623,class,FFTTest,keras-master,math_test.py
1624,1624,1624,class,FFT2Test,keras-master,math_test.py
1625,1625,1625,class,RFFTTest,keras-master,math_test.py
1626,1626,1626,class,ISTFTTest,keras-master,math_test.py
1627,1627,1627,class,OperationUtilsTest,keras-master,operation_utils_test.py
1628,1628,1628,class,NumpyTwoInputOpsDynamicShapeTest,keras-master,numpy_test.py
1629,1629,1629,class,NumpyTwoInputOpsStaticShapeTest,keras-master,numpy_test.py
1630,1630,1630,class,NumpyOneInputOpsDynamicShapeTest,keras-master,numpy_test.py
1631,1631,1631,class,NumpyOneInputOpsStaticShapeTest,keras-master,numpy_test.py
1632,1632,1632,class,NumpyTwoInputOpsCorretnessTest,keras-master,numpy_test.py
1633,1633,1633,class,NumpyOneInputOpsCorrectnessTest,keras-master,numpy_test.py
1634,1634,1634,class,NumpyArrayCreateOpsCorrectnessTest,keras-master,numpy_test.py
1635,1635,1635,class,SparseTest,keras-master,numpy_test.py
1636,1636,1636,class,NumpyDtypeTest,keras-master,numpy_test.py
1637,1637,1637,class,Relu,keras-master,nn.py
1638,1638,1638,class,Relu6,keras-master,nn.py
1639,1639,1639,class,Sigmoid,keras-master,nn.py
1640,1640,1640,class,Softplus,keras-master,nn.py
1641,1641,1641,class,Softsign,keras-master,nn.py
1642,1642,1642,class,Silu,keras-master,nn.py
1643,1643,1643,class,LogSigmoid,keras-master,nn.py
1644,1644,1644,class,LeakyRelu,keras-master,nn.py
1645,1645,1645,class,HardSigmoid,keras-master,nn.py
1646,1646,1646,class,HardSilu,keras-master,nn.py
1647,1647,1647,class,Elu,keras-master,nn.py
1648,1648,1648,class,Selu,keras-master,nn.py
1649,1649,1649,class,Gelu,keras-master,nn.py
1650,1650,1650,class,Softmax,keras-master,nn.py
1651,1651,1651,class,LogSoftmax,keras-master,nn.py
1652,1652,1652,class,MaxPool,keras-master,nn.py
1653,1653,1653,class,AveragePool,keras-master,nn.py
1654,1654,1654,class,Conv,keras-master,nn.py
1655,1655,1655,class,DepthwiseConv,keras-master,nn.py
1656,1656,1656,class,SeparableConv,keras-master,nn.py
1657,1657,1657,class,ConvTranspose,keras-master,nn.py
1658,1658,1658,class,OneHot,keras-master,nn.py
1662,1662,1662,class,MultiHot,keras-master,nn.py
1663,1663,1663,class,Moments,keras-master,nn.py
1664,1664,1664,class,BatchNorm,keras-master,nn.py
1665,1665,1665,class,CtcLoss,keras-master,nn.py
1666,1666,1666,class,Normalize,keras-master,nn.py
1667,1667,1667,class,Resize,keras-master,image.py
1668,1668,1668,class,AffineTransform,keras-master,image.py
1669,1669,1669,class,ExtractPatches,keras-master,image.py
1670,1670,1670,class,MapCoordinates,keras-master,image.py
1671,1671,1671,class,PadImages,keras-master,image.py
1672,1672,1672,class,CropImages,keras-master,image.py
1673,1673,1673,class,Cholesky,keras-master,linalg.py
1674,1674,1674,class,Det,keras-master,linalg.py
1675,1675,1675,class,Eig,keras-master,linalg.py
1676,1676,1676,class,Inv,keras-master,linalg.py
1677,1677,1677,class,LuFactor,keras-master,linalg.py
1678,1678,1678,class,Norm,keras-master,linalg.py
1679,1679,1679,class,Qr,keras-master,linalg.py
1680,1680,1680,class,Solve,keras-master,linalg.py
1681,1681,1681,class,SolveTriangular,keras-master,linalg.py
1682,1682,1682,class,SVD,keras-master,linalg.py
1683,1683,1683,class,Operation,keras-master,operation.py
1684,1684,1684,class,Node,keras-master,node.py
1685,1685,1685,class,KerasHistory,keras-master,node.py
1686,1686,1686,class,CoreOpsStaticShapeTest,keras-master,core_test.py
1687,1687,1687,class,CoreOpsCorrectnessTest,keras-master,core_test.py
1688,1688,1688,class,ExampleLayer,keras-master,core_test.py
1689,1689,1689,class,CoreOpsDtypeTest,keras-master,core_test.py
1690,1690,1690,class,CoreOpsCallsTests,keras-master,core_test.py
1691,1691,1691,class,ImageOpsDynamicShapeTest,keras-master,image_test.py
1692,1692,1692,class,ImageOpsStaticShapeTest,keras-master,image_test.py
1693,1693,1693,class,ImageOpsCorrectnessTest,keras-master,image_test.py
1694,1694,1694,class,FunctionTest,keras-master,function_test.py
1695,1695,1695,class,SymbolicArgumentsTest,keras-master,symbolic_arguments_test.py
1696,1696,1696,class,RandomNormal,keras-master,random_initializers.py
1697,1697,1697,class,TruncatedNormal,keras-master,random_initializers.py
1698,1698,1698,class,RandomUniform,keras-master,random_initializers.py
1699,1699,1699,class,VarianceScaling,keras-master,random_initializers.py
1700,1700,1700,class,GlorotUniform,keras-master,random_initializers.py
1701,1701,1701,class,GlorotNormal,keras-master,random_initializers.py
1702,1702,1702,class,LecunNormal,keras-master,random_initializers.py
1703,1703,1703,class,LecunUniform,keras-master,random_initializers.py
1704,1704,1704,class,HeNormal,keras-master,random_initializers.py
1705,1705,1705,class,HeUniform,keras-master,random_initializers.py
1706,1706,1706,class,OrthogonalInitializer,keras-master,random_initializers.py
1711,1711,1711,class,ConstantInitializersTest,keras-master,constant_initializers_test.py
1712,1712,1712,class,InitializersTest,keras-master,random_initializers_test.py
1713,1713,1713,class,Initializer,keras-master,initializer.py
1714,1714,1714,class,DTypePolicyTest,keras-master,dtype_policy_test.py
1715,1715,1715,class,FloatDTypePolicyTest,keras-master,dtype_policy_test.py
1716,1716,1716,class,QuantizedDTypePolicyTest,keras-master,dtype_policy_test.py
1717,1717,1717,class,DTypePolicyGlobalFunctionsTest,keras-master,dtype_policy_test.py
1718,1718,1718,class,FloatDTypePolicyEdgeCasesTest,keras-master,dtype_policy_test.py
1719,1719,1719,class,QuantizedDTypePolicyEdgeCasesTest,keras-master,dtype_policy_test.py
1720,1720,1720,class,DTypePolicyGlobalFunctionsEdgeCasesTest,keras-master,dtype_policy_test.py
1721,1721,1721,class,DTypePolicy,keras-master,dtype_policy.py
1722,1722,1722,class,FloatDTypePolicy,keras-master,dtype_policy.py
1723,1723,1723,class,QuantizedDTypePolicy,keras-master,dtype_policy.py
1724,1724,1724,class,TestCase,keras-master,test_case.py
1726,1726,1726,class,GetTestDataTest,keras-master,test_utils_test.py
1727,1727,1727,class,ClassDistributionTests,keras-master,test_utils_test.py
1728,1728,1728,class,NamedProductTest,keras-master,test_utils_test.py
1731,1731,1731,class,MeanMetricWrapper,keras-master,reduction_metrics.py
1732,1732,1732,class,_IoUBase,keras-master,iou_metrics.py
1733,1733,1733,class,IoU,keras-master,iou_metrics.py
1734,1734,1734,class,BinaryIoU,keras-master,iou_metrics.py
1735,1735,1735,class,MeanIoU,keras-master,iou_metrics.py
1736,1736,1736,class,OneHotIoU,keras-master,iou_metrics.py
1737,1737,1737,class,OneHotMeanIoU,keras-master,iou_metrics.py
1738,1738,1738,class,ConfusionMatrix,keras-master,metrics_utils.py
1739,1739,1739,class,AUCCurve,keras-master,metrics_utils.py
1740,1740,1740,class,AUCSummationMethod,keras-master,metrics_utils.py
1741,1741,1741,class,ExampleMetric,keras-master,metric_test.py
1742,1742,1742,class,MetricTest,keras-master,metric_test.py
1743,1743,1743,class,FBetaScore,keras-master,f_score_metrics.py
1744,1744,1744,class,F1Score,keras-master,f_score_metrics.py
1745,1745,1745,class,FalsePositivesTest,keras-master,confusion_metrics_test.py
1746,1746,1746,class,FalseNegativesTest,keras-master,confusion_metrics_test.py
1747,1747,1747,class,TrueNegativesTest,keras-master,confusion_metrics_test.py
1748,1748,1748,class,TruePositiveTest,keras-master,confusion_metrics_test.py
1749,1749,1749,class,PrecisionTest,keras-master,confusion_metrics_test.py
1750,1750,1750,class,RecallTest,keras-master,confusion_metrics_test.py
1751,1751,1751,class,SensitivityAtSpecificityTest,keras-master,confusion_metrics_test.py
1752,1752,1752,class,SpecificityAtSensitivityTest,keras-master,confusion_metrics_test.py
1753,1753,1753,class,PrecisionAtRecallTest,keras-master,confusion_metrics_test.py
1754,1754,1754,class,RecallAtPrecisionTest,keras-master,confusion_metrics_test.py
1755,1755,1755,class,AUCTest,keras-master,confusion_metrics_test.py
1756,1756,1756,class,MultiAUCTest,keras-master,confusion_metrics_test.py
1757,1757,1757,class,Metric,keras-master,metric.py
1763,1763,1763,class,RootMeanSquaredErrorTest,keras-master,regression_metrics_test.py
1764,1764,1764,class,LogCoshErrorTest,keras-master,regression_metrics_test.py
1765,1765,1765,class,R2ScoreTest,keras-master,regression_metrics_test.py
1766,1766,1766,class,AccuracyTest,keras-master,accuracy_metrics_test.py
1767,1767,1767,class,BinaryAccuracyTest,keras-master,accuracy_metrics_test.py
1768,1768,1768,class,CategoricalAccuracyTest,keras-master,accuracy_metrics_test.py
1769,1769,1769,class,SparseCategoricalAccuracyTest,keras-master,accuracy_metrics_test.py
1770,1770,1770,class,TopKCategoricalAccuracyTest,keras-master,accuracy_metrics_test.py
1771,1771,1771,class,SparseTopKCategoricalAccuracyTest,keras-master,accuracy_metrics_test.py
1772,1772,1772,class,FBetaScoreTest,keras-master,f_score_metrics_test.py
1773,1773,1773,class,F1ScoreTest,keras-master,f_score_metrics_test.py
1777,1777,1777,class,IoUTest,keras-master,iou_metrics_test.py
1778,1778,1778,class,BinaryIoUTest,keras-master,iou_metrics_test.py
1779,1779,1779,class,MeanIoUTest,keras-master,iou_metrics_test.py
1780,1780,1780,class,OneHotIoUTest,keras-master,iou_metrics_test.py
1781,1781,1781,class,OneHotMeanIoUTest,keras-master,iou_metrics_test.py
1782,1782,1782,class,Accuracy,keras-master,accuracy_metrics.py
1783,1783,1783,class,BinaryAccuracy,keras-master,accuracy_metrics.py
1784,1784,1784,class,CategoricalAccuracy,keras-master,accuracy_metrics.py
1785,1785,1785,class,SparseCategoricalAccuracy,keras-master,accuracy_metrics.py
1786,1786,1786,class,TopKCategoricalAccuracy,keras-master,accuracy_metrics.py
1787,1787,1787,class,SparseTopKCategoricalAccuracy,keras-master,accuracy_metrics.py
1795,1795,1795,class,RootMeanSquaredError,keras-master,regression_metrics.py
1797,1797,1797,class,LogCoshError,keras-master,regression_metrics.py
1798,1798,1798,class,R2Score,keras-master,regression_metrics.py
1799,1799,1799,class,_ConfusionMatrixConditionCount,keras-master,confusion_metrics.py
1800,1800,1800,class,FalsePositives,keras-master,confusion_metrics.py
1801,1801,1801,class,FalseNegatives,keras-master,confusion_metrics.py
1802,1802,1802,class,TrueNegatives,keras-master,confusion_metrics.py
1803,1803,1803,class,TruePositives,keras-master,confusion_metrics.py
1804,1804,1804,class,Precision,keras-master,confusion_metrics.py
1805,1805,1805,class,Recall,keras-master,confusion_metrics.py
1806,1806,1806,class,SensitivitySpecificityBase,keras-master,confusion_metrics.py
1807,1807,1807,class,SensitivityAtSpecificity,keras-master,confusion_metrics.py
1808,1808,1808,class,SpecificityAtSensitivity,keras-master,confusion_metrics.py
1809,1809,1809,class,PrecisionAtRecall,keras-master,confusion_metrics.py
1810,1810,1810,class,RecallAtPrecision,keras-master,confusion_metrics.py
1811,1811,1811,class,AUC,keras-master,confusion_metrics.py
1817,1817,1817,class,SumTest,keras-master,reduction_metrics_test.py
1818,1818,1818,class,MeanTest,keras-master,reduction_metrics_test.py
1819,1819,1819,class,MetricWrapperTest,keras-master,reduction_metrics_test.py
1825,1825,1825,class,Callback,keras-master,callback.py
1826,1826,1826,class,CallbackList,keras-master,callback_list.py
1827,1827,1827,class,SwapEMAWeightsTest,keras-master,swap_ema_weights_test.py
1828,1828,1828,class,ProgbarLogger,keras-master,progbar_logger.py
1829,1829,1829,class,ReduceLROnPlateau,keras-master,reduce_lr_on_plateau.py
1830,1830,1830,class,ReduceLROnPlateauTest,keras-master,reduce_lr_on_plateau_test.py
1831,1831,1831,class,LearningRateSchedulerTest,keras-master,learning_rate_scheduler_test.py
1832,1832,1832,class,LearningRateScheduler,keras-master,learning_rate_scheduler.py
1833,1833,1833,class,_SummaryIterator,keras-master,tensorboard_test.py
1834,1834,1834,class,_SummaryFile,keras-master,tensorboard_test.py
1835,1835,1835,class,TestTensorBoardV2,keras-master,tensorboard_test.py
1836,1836,1836,class,LayerWithSummary,keras-master,tensorboard_test.py
1837,1837,1837,class,TerminateOnNaNTest,keras-master,remote_monitor_test.py
1839,1839,1839,class,CallbackTest,keras-master,callback_test.py
1841,1841,1841,class,CBK,keras-master,callback_test.py
1842,1842,1842,class,TensorBoard,keras-master,tensorboard.py
1843,1843,1843,class,SwapEMAWeights,keras-master,swap_ema_weights.py
1844,1844,1844,class,CSVLogger,keras-master,csv_logger.py
1845,1845,1845,class,CustomDialect,keras-master,csv_logger.py
1846,1846,1846,class,TerminateOnNaN,keras-master,terminate_on_nan.py
1847,1847,1847,class,CSVLoggerTest,keras-master,csv_logger_test.py
1848,1848,1848,class,History,keras-master,history.py
1849,1849,1849,class,LambdaCallback,keras-master,lambda_callback.py
1850,1850,1850,class,ModelCheckpoint,keras-master,model_checkpoint.py
1851,1851,1851,class,LambdaCallbackTest,keras-master,lambda_callback_test.py
1852,1852,1852,class,EarlyStopping,keras-master,early_stopping.py
1853,1853,1853,class,RemoteMonitor,keras-master,remote_monitor.py
1854,1854,1854,class,InterruptingCallback,keras-master,backup_and_restore_test.py
1855,1855,1855,class,CanaryLayer,keras-master,backup_and_restore_test.py
1856,1856,1856,class,BackupAndRestoreCallbackTest,keras-master,backup_and_restore_test.py
1857,1857,1857,class,ModelCheckpointTest,keras-master,model_checkpoint_test.py
1858,1858,1858,class,EarlyStoppingTest,keras-master,early_stopping_test.py
1859,1859,1859,class,DummyModel,keras-master,early_stopping_test.py
1860,1860,1860,class,BackupAndRestore,keras-master,backup_and_restore.py
1861,1861,1861,class,CustomScaleLayer,keras-master,inception_resnet_v2.py
1862,1862,1862,class,TestImageNetUtils,keras-master,imagenet_utils_test.py
1863,1863,1863,class,StochasticDepth,keras-master,convnext.py
1864,1864,1864,class,LayerScale,keras-master,convnext.py
1865,1865,1865,class,ApplicationsTest,keras-master,applications_test.py
1866,1866,1866,class,QuantizersTest,keras-master,quantizers_test.py
1867,1867,1867,class,Quantizer,keras-master,quantizers.py
1868,1868,1868,class,AbsMaxQuantizer,keras-master,quantizers.py
1869,1869,1869,class,Layer,keras-master,layer.py
1870,1870,1870,class,CallSpec,keras-master,layer.py
1871,1871,1871,class,CallContext,keras-master,layer.py
1872,1872,1872,class,InputSpec,keras-master,input_spec.py
1873,1873,1873,class,LayerTest,keras-master,layer_test.py
1874,1874,1874,class,TestLayer,keras-master,layer_test.py
1880,1880,1880,class,SomeLayer,keras-master,layer_test.py
1881,1881,1881,class,RNGLayer,keras-master,layer_test.py
1882,1882,1882,class,RNGListLayer,keras-master,layer_test.py
1885,1885,1885,class,LayerWithMetric,keras-master,layer_test.py
1886,1886,1886,class,NestedLayerWithMetric,keras-master,layer_test.py
1887,1887,1887,class,LayerWithUnbuiltState,keras-master,layer_test.py
1888,1888,1888,class,KwargsLayerWithUnbuiltState,keras-master,layer_test.py
1889,1889,1889,class,ActivityRegularizer,keras-master,layer_test.py
1890,1890,1890,class,LossLayer,keras-master,layer_test.py
1891,1891,1891,class,TrainingLayer,keras-master,layer_test.py
1892,1892,1892,class,WrappedTrainingLayer,keras-master,layer_test.py
1893,1893,1893,class,TrainingLayerExplicit,keras-master,layer_test.py
1895,1895,1895,class,InnerLayerOne,keras-master,layer_test.py
1896,1896,1896,class,InnerLayerTwo,keras-master,layer_test.py
1897,1897,1897,class,InnerLayerThree,keras-master,layer_test.py
1898,1898,1898,class,MixedPrecisionLayer,keras-master,layer_test.py
1899,1899,1899,class,BasicMaskedLayer,keras-master,layer_test.py
1900,1900,1900,class,NestedInputMaskedLayer,keras-master,layer_test.py
1901,1901,1901,class,PositionalInputsMaskedLayer,keras-master,layer_test.py
1902,1902,1902,class,PositionalNestedInputsMaskedLayer,keras-master,layer_test.py
1904,1904,1904,class,NonTrainableWeightsLayer,keras-master,layer_test.py
1905,1905,1905,class,NestedNonTrainableWeightsLayer,keras-master,layer_test.py
1906,1906,1906,class,NoShapeSuffix,keras-master,layer_test.py
1907,1907,1907,class,NonMatchingArgument,keras-master,layer_test.py
1908,1908,1908,class,MatchingArguments,keras-master,layer_test.py
1909,1909,1909,class,SubsetArguments,keras-master,layer_test.py
1910,1910,1910,class,SingleArgument,keras-master,layer_test.py
1911,1911,1911,class,NoTrainingSpecified,keras-master,layer_test.py
1916,1916,1916,class,RandomCrop,keras-master,random_crop.py
1917,1917,1917,class,MelSpectrogram,keras-master,audio_preprocessing.py
1918,1918,1918,class,Resizing,keras-master,resizing.py
1919,1919,1919,class,StringLookupTest,keras-master,string_lookup_test.py
1920,1920,1920,class,IndexLookup,keras-master,index_lookup.py
1921,1921,1921,class,NullInitializer,keras-master,index_lookup.py
1922,1922,1922,class,IndexLookupLayerTest,keras-master,index_lookup_test.py
1923,1923,1923,class,Discretization,keras-master,discretization.py
1924,1924,1924,class,RandomContrastTest,keras-master,random_contrast_test.py
1925,1925,1925,class,RandomZoom,keras-master,random_zoom.py
1927,1927,1927,class,HashingTest,keras-master,hashing_test.py
1928,1928,1928,class,HashedCrossing,keras-master,hashed_crossing.py
1929,1929,1929,class,HashedCrossingTest,keras-master,hashed_crossing_test.py
1930,1930,1930,class,RandomFlip,keras-master,random_flip.py
1931,1931,1931,class,MockedRandomFlip,keras-master,random_flip_test.py
1932,1932,1932,class,RandomFlipTest,keras-master,random_flip_test.py
1934,1934,1934,class,Feature,keras-master,feature_space.py
1935,1935,1935,class,FeatureSpace,keras-master,feature_space.py
1936,1936,1936,class,RandomBrightnessTest,keras-master,random_brightness_test.py
1937,1937,1937,class,Hashing,keras-master,hashing.py
1938,1938,1938,class,IntegerLookupTest,keras-master,integer_lookup_test.py
1939,1939,1939,class,CenterCrop,keras-master,center_crop.py
1940,1940,1940,class,RandomContrast,keras-master,random_contrast.py
1941,1941,1941,class,TextVectorizationTest,keras-master,text_vectorization_test.py
1942,1942,1942,class,RandomBrightness,keras-master,random_brightness.py
1943,1943,1943,class,RandomRotationTest,keras-master,random_rotation_test.py
1944,1944,1944,class,DiscretizationTest,keras-master,discretization_test.py
1945,1945,1945,class,RandomTranslation,keras-master,random_translation.py
1946,1946,1946,class,ResizingTest,keras-master,resizing_test.py
1947,1947,1947,class,FeatureSpaceTest,keras-master,feature_space_test.py
1948,1948,1948,class,Rescaling,keras-master,rescaling.py
1949,1949,1949,class,RescalingTest,keras-master,rescaling_test.py
1950,1950,1950,class,StringLookup,keras-master,string_lookup.py
1951,1951,1951,class,RandomZoomTest,keras-master,random_zoom_test.py
1952,1952,1952,class,CenterCropTest,keras-master,center_crop_test.py
1953,1953,1953,class,Normalization,keras-master,normalization.py
1954,1954,1954,class,IntegerLookup,keras-master,integer_lookup.py
1955,1955,1955,class,CategoryEncodingTest,keras-master,category_encoding_test.py
1956,1956,1956,class,MelSpectrogramTest,keras-master,audio_preprocessing_test.py
1957,1957,1957,class,RandomCropTest,keras-master,random_crop_test.py
1958,1958,1958,class,RandomRotation,keras-master,random_rotation.py
1959,1959,1959,class,TFDataLayer,keras-master,tf_data_layer.py
1960,1960,1960,class,CategoryEncoding,keras-master,category_encoding.py
1961,1961,1961,class,TextVectorization,keras-master,text_vectorization.py
1962,1962,1962,class,RandomTranslationTest,keras-master,random_translation_test.py
1963,1963,1963,class,NormalizationTest,keras-master,normalization_test.py
1964,1964,1964,class,MaxPooling1D,keras-master,max_pooling1d.py
1965,1965,1965,class,MaxPooling3D,keras-master,max_pooling3d.py
1966,1966,1966,class,AveragePooling3D,keras-master,average_pooling3d.py
1967,1967,1967,class,AveragePooling1D,keras-master,average_pooling1d.py
1968,1968,1968,class,GlobalAveragePooling2D,keras-master,global_average_pooling2d.py
1969,1969,1969,class,BaseGlobalPooling,keras-master,base_global_pooling.py
1970,1970,1970,class,GlobalMaxPooling3D,keras-master,global_max_pooling3d.py
1971,1971,1971,class,GlobalAveragePoolingBasicTest,keras-master,global_average_pooling_test.py
1972,1972,1972,class,GlobalAveragePoolingCorrectnessTest,keras-master,global_average_pooling_test.py
1973,1973,1973,class,MaxPoolingBasicTest,keras-master,max_pooling_test.py
1974,1974,1974,class,MaxPoolingCorrectnessTest,keras-master,max_pooling_test.py
1975,1975,1975,class,AveragePoolingBasicTest,keras-master,average_pooling_test.py
1976,1976,1976,class,AveragePoolingCorrectnessTest,keras-master,average_pooling_test.py
1977,1977,1977,class,GlobalMaxPooling2D,keras-master,global_max_pooling2d.py
1978,1978,1978,class,GlobalAveragePooling3D,keras-master,global_average_pooling3d.py
1979,1979,1979,class,GlobalMaxPooling1D,keras-master,global_max_pooling1d.py
1980,1980,1980,class,GlobalMaxPoolingBasicTest,keras-master,global_max_pooling_test.py
1981,1981,1981,class,GlobalMaxPoolingCorrectnessTest,keras-master,global_max_pooling_test.py
1982,1982,1982,class,MaxPooling2D,keras-master,max_pooling2d.py
1983,1983,1983,class,GlobalAveragePooling1D,keras-master,global_average_pooling1d.py
1984,1984,1984,class,BasePooling,keras-master,base_pooling.py
1985,1985,1985,class,AveragePooling2D,keras-master,average_pooling2d.py
1986,1986,1986,class,PReLUTest,keras-master,prelu_test.py
1989,1989,1989,class,ReLUTest,keras-master,relu_test.py
1990,1990,1990,class,Activation,keras-master,activation.py
1991,1991,1991,class,PReLU,keras-master,prelu.py
1992,1992,1992,class,ActivationTest,keras-master,activation_test.py
1993,1993,1993,class,ELUTest,keras-master,elu_test.py
1994,1994,1994,class,LeakyReLUTest,keras-master,leaky_relu_test.py
1995,1995,1995,class,LeakyReLU,keras-master,leaky_relu.py
1996,1996,1996,class,ELU,keras-master,elu.py
1997,1997,1997,class,SoftmaxTest,keras-master,softmax_test.py
1998,1998,1998,class,TimeDistributedTest,keras-master,time_distributed_test.py
1999,1999,1999,class,MaskedDense,keras-master,time_distributed_test.py
2000,2000,2000,class,_AssertNumQueriesContext,django,testcases.py
2001,2001,2001,class,_AssertTemplateUsedContext,django,testcases.py
2002,2002,2002,class,_AssertTemplateNotUsedContext,django,testcases.py
2003,2003,2003,class,DatabaseOperationForbidden,django,testcases.py
2004,2004,2004,class,_DatabaseFailure,django,testcases.py
2005,2005,2005,class,SimpleTestCase,django,testcases.py
2006,2006,2006,class,TransactionTestCase,django,testcases.py
2007,2007,2007,class,TestData,django,testcases.py
2009,2009,2009,class,CheckCondition,django,testcases.py
2010,2010,2010,class,QuietWSGIRequestHandler,django,testcases.py
2011,2011,2011,class,FSFilesHandler,django,testcases.py
2012,2012,2012,class,_StaticFilesHandler,django,testcases.py
2013,2013,2013,class,_MediaFilesHandler,django,testcases.py
2014,2014,2014,class,LiveServerThread,django,testcases.py
2015,2015,2015,class,LiveServerTestCase,django,testcases.py
2016,2016,2016,class,SerializeMixin,django,testcases.py
2017,2017,2017,class,DebugSQLTextTestResult,django,runner.py
2018,2018,2018,class,PDBDebugResult,django,runner.py
2019,2019,2019,class,DummyList,django,runner.py
2020,2020,2020,class,RemoteTestResult,django,runner.py
2021,2021,2021,class,RemoteTestRunner,django,runner.py
2022,2022,2022,class,ParallelTestSuite,django,runner.py
2023,2023,2023,class,Shuffler,django,runner.py
2024,2024,2024,class,DiscoverRunner,django,runner.py
